num,name,price,type,star,sold,send_from,img_src,url,product_id
102,👙 กางเกงในคนท้อง Ice Silk กางเกงในคนท้องไร้ขอบ แบบเอวต่ำ ไร้ตะเข็บ เนื้อผ้าเย็นใส่สบาย!! ช่วยพยุงครรภ์ ไม่รัดแผลผ่าตัด,0,general,4.7878,60400.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/a72cb38f3f5690e04127a87f1c32f804_tn,https://shopee.co.th//👙-กางเกงในคนท้อง-Ice-Silk-กางเกงในคนท้องไร้ขอบ-แบบเอวต่ำ-ไร้ตะเข็บ-เนื้อผ้าเย็นใส่สบาย!!-ช่วยพยุงครรภ์-ไม่รัดแผลผ่าตัด-i.185060546.6207069578?position=101,6207069578
103,*พร้อมส่ง* ไหม Silk Cotton (Set 2/2),0,ร้านแนะนำ,4.8571,316.0,จังหวัดนครสวรรค์,https://cf.shopee.co.th/file/c03d261ce9af4d5e5fad72b39234aa87_tn,https://shopee.co.th//*พร้อมส่ง*-ไหม-Silk-Cotton-(Set-2-2)-i.272717730.3339795079?position=102,3339795079
104,【ดีกว่ามาก】ปลอกแขน ปลอกแขนกันแดด แขนเสื้อ กันแดด กันแสง UV แบบสวมนิ้ว Sleeves Aqua X & Let's Slim Cooling Hand Sock Seamless Ice Silk UV,0,general,4.5588,917.0,ต่างประเทศ,https://cf.shopee.co.th/file/4c9276170c3ddacc9e7ccfa4bb402594_tn,https://shopee.co.th//【ดีกว่ามาก】ปลอกแขน-ปลอกแขนกันแดด-แขนเสื้อ-กันแดด-กันแสง-UV-แบบสวมนิ้ว-Sleeves-Aqua-X-Let's-Slim-Cooling-Hand-Sock-Seamless-Ice-Silk-UV-i.277402080.9318145373?position=103,9318145373
105,#เก็บปลายทางได้คะ#all silkผ้าพันคอคลุมไหล่ ผ้าไหมลายช้าง ผ้าคลุมไหล่  ขนาด 70*180 ซม.,0,general,4.8511,137.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/4c07f97ec279c78b2e509ead62edd7b7_tn,https://shopee.co.th//-เก็บปลายทางได้คะ-all-silkผ้าพันคอคลุมไหล่-ผ้าไหมลายช้าง-ผ้าคลุมไหล่-ขนาด-70*180-ซม.-i.78632084.1622057734?position=104,1622057734
106,[CDW-SILK] กางเกงในขอบลูกไม้ กางเกงในผู้หญิงผ้าลูกไม้รับประกันคุณภาพ,0,general,4.8077,179.0,จังหวัดสมุทรสาคร,https://cf.shopee.co.th/file/2057e570ea774eb1f4e9f8ac6202a9f2_tn,https://shopee.co.th//-CDW-SILK-กางเกงในขอบลูกไม้-กางเกงในผู้หญิงผ้าลูกไม้รับประกันคุณภาพ-i.281594642.4440941686?position=105,4440941686
107,🌻COD🌻 Ice Silk ผ้าคลุมเก้าอี้ ผ้าไหมน้ำแข็ง ผ้าคลุมเก้าอี้กำมะหยี่ ผ้าคลุมเก้าอี้จัดเลี้ยง,0,ร้านแนะนำ,4.8,154.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/8f10766e5cb2c3aefe1d3b25068c13bf_tn,https://shopee.co.th//🌻COD🌻-Ice-Silk-ผ้าคลุมเก้าอี้-ผ้าไหมน้ำแข็ง-ผ้าคลุมเก้าอี้กำมะหยี่-ผ้าคลุมเก้าอี้จัดเลี้ยง-i.278544598.10007900548?position=106,10007900548
108,UW-DS กางเกงในคนท้อง ไร้ขอบ เนื้อนิ่ม 💓ใหม่!! ลายดอกไม้ ✅ผ้า ice silk แท้100% 🔥ส่งทุกวันจันทร์ - เสาร์,0,general,4.7515,1100.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/eee2100d10d7df3676f1e8aeb8e332c4_tn,https://shopee.co.th//UW-DS-กางเกงในคนท้อง-ไร้ขอบ-เนื้อนิ่ม-💓ใหม่!!-ลายดอกไม้-✅ผ้า-ice-silk-แท้100-🔥ส่งทุกวันจันทร์-เสาร์-i.121437854.6566478526?position=107,6566478526
109,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนสั้น-ขาสั้น Rabbit Lolita,0,ร้านแนะนำ,4.9524,36.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/7848b7e51fdfe72a24692a46582e0f4d_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนสั้น-ขาสั้น-Rabbit-Lolita-i.241413991.7489825161?position=108,7489825161
110,Schick Hydro Silk TrimStyle 5-Blade Razor and Bikini Trimmer ชุดอุปกรณ์กำจัดขนสำหรับผู้หญิงรุ่นพิเศษ,0,general,4.8,16.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/7a126413f7ca4b69db4158db4d12117a_tn,https://shopee.co.th//Schick-Hydro-Silk-TrimStyle-5-Blade-Razor-and-Bikini-Trimmer-ชุดอุปกรณ์กำจัดขนสำหรับผู้หญิงรุ่นพิเศษ-i.7832063.3451818466?position=109,3451818466
111,ผ้าพันคอsilkผ้าพันคอไหมไทยผ้าคลุมไหล่เนื้อบางเบา,0,general,5.0,39.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/7c07af52dd35333f71fc22d5d075916b_tn,https://shopee.co.th//ผ้าพันคอsilkผ้าพันคอไหมไทยผ้าคลุมไหล่เนื้อบางเบา-i.78632084.5870166142?position=110,5870166142
112,1 แถม 1 ครีมเปลี่ยนสีผม Revlon Color Silk Beautiful Color,0,general,4.7807,433.0,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/e0410c5dbfce0601be34d2fc8a7da08e_tn,https://shopee.co.th//1-แถม-1-ครีมเปลี่ยนสีผม-Revlon-Color-Silk-Beautiful-Color-i.162233344.7245700080?position=111,7245700080
113,เคส iPhone 12 11 8 7 6 6S Plus Pro X XR XS Max SE 2020 Silk Texture Cartoon Snoopy Soft Case Cover+Holder,0,ร้านแนะนำ,4.7766,910.0,ต่างประเทศ,https://cf.shopee.co.th/file/c52cdc2f1d204583a9413004c5bb43f6_tn,https://shopee.co.th//เคส-iPhone-12-11-8-7-6-6S-Plus-Pro-X-XR-XS-Max-SE-2020-Silk-Texture-Cartoon-Snoopy-Soft-Case-Cover-Holder-i.48030152.4738206604?position=112,4738206604
114,ผ้าพันหูกระเป๋าเนื้อSilkซาติน มีมากกว่า100ลาย *ระบุลายเพิ่มเติมที่หมายเหตุนะคะ* มีราคาส่ง AC-004 Set-2-208,0,ร้านแนะนำ,4.7915,25100.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/dd3afdc26943a4cd8b9cdf9d148d8c9e_tn,https://shopee.co.th//ผ้าพันหูกระเป๋าเนื้อSilkซาติน-มีมากกว่า100ลาย-*ระบุลายเพิ่มเติมที่หมายเหตุนะคะ*-มีราคาส่ง-AC-004-Set-2-208-i.4835200.79218858?position=113,79218858
115,รุ่นใหม่ มีรูระบายอากาศ กางเกงในคนท้อง ไร้ขอบ เนื้อนิ่ม✅ผ้า ice silk แท้100% 🔥ส่งทุกวันจันทร์ - เสาร์🔰เก็บปลายทางKerry,0,general,4.8054,11100.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/34f36586e23c3244f2235528a362ffcd_tn,https://shopee.co.th//รุ่นใหม่-มีรูระบายอากาศ-กางเกงในคนท้อง-ไร้ขอบ-เนื้อนิ่ม✅ผ้า-ice-silk-แท้100-🔥ส่งทุกวันจันทร์-เสาร์🔰เก็บปลายทางKerry-i.121437854.5529120250?position=114,5529120250
116,Three-piece ice silk mat set foldable machine wash ice silk mat gift mat,0,general,0.0,no sold,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/359bd1a14f4104b663d56c8e4d4d7a11_tn,https://shopee.co.th//Three-piece-ice-silk-mat-set-foldable-machine-wash-ice-silk-mat-gift-mat-i.461263335.4392812912?ads_keyword=wkdaelpmissisiht&adsid=11481025&campaignid=6583276&position=115,4392812912
117,ผ้าปูที่นอนSilk ผ้าไหม ผ้าปูที่นอนIce Silk,0,general,5.0,8.0,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/440521b283e6a8e57727e6b8c05f0425_tn,https://shopee.co.th//ผ้าปูที่นอนSilk-ผ้าไหม-ผ้าปูที่นอนIce-Silk-i.380387199.8121847595?ads_keyword=wkdaelpmissisiht&adsid=8665114&campaignid=4880466&position=116,8121847595
118,[รับ500c.SPCCBJ9GBA] InFace IPL Hair Removal Instrument เครื่องเลเซอร์กำจัดขน IPL เลเซอร์กำจัดขน จอแสดงผล,0,ร้านแนะนำ,5.0,4.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/9b2124c1faebc3f415150f56334b1cc4_tn,https://shopee.co.th//-รับ500c.SPCCBJ9GBA-InFace-IPL-Hair-Removal-Instrument-เครื่องเลเซอร์กำจัดขน-IPL-เลเซอร์กำจัดขน-จอแสดงผล-i.168107543.4345608667?ads_keyword=%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C&adsid=2544531&campaignid=1518753&position=117,4345608667
119,เครื่องกำจัดขนด้วยเลเซอร์ IPL 600000 สำหรับการกำจัดขนถาวร / เครื่องกำจัดขนแบบไม่เจ็บปวดสำหรับใบหน้า / ร่างกาย,0,general,5.0,9.0,จังหวัดสมุทรสาคร,https://cf.shopee.co.th/file/7d134b9ae254bb88939ec603ce95554f_tn,https://shopee.co.th//เครื่องกำจัดขนด้วยเลเซอร์-IPL-600000-สำหรับการกำจัดขนถาวร-เครื่องกำจัดขนแบบไม่เจ็บปวดสำหรับใบหน้า-ร่างกาย-i.426547792.9063216003?ads_keyword=%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%96%E0%B8%AD%E0%B8%99%E0%B8%82%E0%B8%99&adsid=9955280&campaignid=5706420&position=118,9063216003
120,[Hot sale] Sling ice silk sexy pajamas women summer Korean two-piece suit 7010,0,general,0.0,no sold,ต่างประเทศ,https://cf.shopee.co.th/file/1337ef1919673b71e6969071486fc725_tn,https://shopee.co.th//-Hot-sale-Sling-ice-silk-sexy-pajamas-women-summer-Korean-two-piece-suit-7010-i.476747674.11617247373?ads_keyword=%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%99%E0%B8%AD%E0%B8%99%20xl&adsid=11030105&campaignid=6304766&position=119,11617247373
121,(ส่งไว) JIN BISON เครื่อง IPL 3in1 ประกัน 1 ปี  ผ่อนได้💳,0,ร้านแนะนำ,4.8636,155.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/c0a12bb1d5f5d30254fe73622a55d19e_tn,https://shopee.co.th//(ส่งไว)-JIN-BISON-เครื่อง-IPL-3in1-ประกัน-1-ปี-ผ่อนได้💳-i.178918906.3825972688?ads_keyword=ipl&adsid=1981758&campaignid=1228515&position=120,3825972688
122,**ตัวโชว์ Remington silk เครื่องหนีบผม รุ่น S-9600,0,general,4.8824,32.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/02116285fc41914073418f5e904f966e_tn,https://shopee.co.th//**ตัวโชว์-Remington-silk-เครื่องหนีบผม-รุ่น-S-9600-i.103239770.6015896521?position=121,6015896521
123,เคส Huawei Y9 Y9S Y7 P30 P20 Nova 4 5T 7i Mate 20 30 Lite Pro Prime 2019 Silk Pattern Four Corners Anti-fall Cartoon SpongeBob Soft Case,0,ร้านแนะนำ,5.0,52.0,ต่างประเทศ,https://cf.shopee.co.th/file/7f7812a25a89426a6eaa3968619dda94_tn,https://shopee.co.th//เคส-Huawei-Y9-Y9S-Y7-P30-P20-Nova-4-5T-7i-Mate-20-30-Lite-Pro-Prime-2019-Silk-Pattern-Four-Corners-Anti-fall-Cartoon-SpongeBob-Soft-Case-i.48030152.9447533493?position=122,9447533493
124,Corn Silk Tea ชาไหมข้าวโพด ยี่ห้อ teazen ช่วยขับโซเดียมจากไตควบคุมคลอเรสเตอรอลชาเกาหลี ขับน้ำ ขับโซเดียม,0,ร้านแนะนำ,4.9366,2400.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/6ad8a33987fee498f99edce3b3128380_tn,https://shopee.co.th//Corn-Silk-Tea-ชาไหมข้าวโพด-ยี่ห้อ-teazen-ช่วยขับโซเดียมจากไตควบคุมคลอเรสเตอรอลชาเกาหลี-ขับน้ำ-ขับโซเดียม-i.15938228.996417428?position=123,996417428
125,(3แถม3)Enfant ซักผ้าเด็ก สูตร Gold silk protein 700 มล. (ACNWR7),0,ร้านแนะนำ,4.913,112.0,จังหวัดร้อยเอ็ด,https://cf.shopee.co.th/file/67ec6515adf63ea141114039382bfd87_tn,https://shopee.co.th//(3แถม3)Enfant-ซักผ้าเด็ก-สูตร-Gold-silk-protein-700-มล.-(ACNWR7)-i.217820692.4338140847?position=124,4338140847
126,หน้ากากอนามัย Unicharm Mask Silk Touch รุ่นจีบแนบหน้านุ่มพิเศษ หน้ากากอนามัย นำเข้า ญี่ปุ่น,0,general,4.75,104.0,จังหวัดราชบุรี,https://cf.shopee.co.th/file/96e17982c95bea1f154fea481d37f32b_tn,https://shopee.co.th//หน้ากากอนามัย-Unicharm-Mask-Silk-Touch-รุ่นจีบแนบหน้านุ่มพิเศษ-หน้ากากอนามัย-นำเข้า-ญี่ปุ่น-i.227867861.9336745541?position=125,9336745541
127,Sexy Solid Color Panties Women Ice Silk One Piece Seamless Thong Low Waist G String,0,ร้านแนะนำ,5.0,26.0,ต่างประเทศ,https://cf.shopee.co.th/file/b43219e837f823cd16d3fa4e7e79c372_tn,https://shopee.co.th//Sexy-Solid-Color-Panties-Women-Ice-Silk-One-Piece-Seamless-Thong-Low-Waist-G-String-i.185604079.6176547118?position=126,6176547118
128,ผ้าพันหูกระเป๋าเนื้อSilkซาติน มีมากกว่า100ลาย มีราคาส่งค่ะ *วิธีระบุลายเพิ่มเติมในรายละเอียดนะคะ* AC-004 set 336-469,0,ร้านแนะนำ,4.811,740.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/91dfe05bdb3dceb25862d02fdc4542a3_tn,https://shopee.co.th//ผ้าพันหูกระเป๋าเนื้อSilkซาติน-มีมากกว่า100ลาย-มีราคาส่งค่ะ-*วิธีระบุลายเพิ่มเติมในรายละเอียดนะคะ*-AC-004-set-336-469-i.4835200.5232453125?position=127,5232453125
129,"EXP.2568"" ไม่ระบุชื่อสินค้า"" ส่งไว ถุงยางราคาถูก LifeStyles Silke ถุงยางซิลค์ ถุงยางซิล ถุงยางอนามัย ถุงยาง Silk 100ชิ้น",0,ร้านแนะนำ,4.7228,747.0,จังหวัดอุบลราชธานี,https://cf.shopee.co.th/file/1400d83878c974d9ef7bed496a51d171_tn,https://shopee.co.th//EXP.2568-ไม่ระบุชื่อสินค้า-ส่งไว-ถุงยางราคาถูก-LifeStyles-Silke-ถุงยางซิลค์-ถุงยางซิล-ถุงยางอนามัย-ถุงยาง-Silk-100ชิ้น-i.129545893.5807106252?position=128,5807106252
130,☘️🌸My melody🌸มายเมโลดี้หัวใจ ชุดนอน set 3 ชิ้น korean silk ผ้าดีสุดดดดด,0,ร้านแนะนำ,4.8636,96.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/4ed14a3b5baa268f4ba0005b7125c525_tn,https://shopee.co.th//☘️🌸My-melody🌸มายเมโลดี้หัวใจ-ชุดนอน-set-3-ชิ้น-korean-silk-ผ้าดีสุดดดดด-i.38353776.1879868198?position=129,1879868198
131,Ladies Sexy Silk Satin Nightdress Print Sleeping Dress Summer Nightwear Fashion Sleepwear,0,general,4.9048,49.0,ต่างประเทศ,no image,https://shopee.co.th//Ladies-Sexy-Silk-Satin-Nightdress-Print-Sleeping-Dress-Summer-Nightwear-Fashion-Sleepwear-i.89961371.7846411903?position=130,7846411903
132,(3 แถม 3) Enfant อองฟองต์ ปรับผ้านุ่มเด็กและครอบครัว สูตร Gold Silk Protein 700 มล. (ACNSR7),0,ร้านแนะนำ,4.8873,183.0,จังหวัดร้อยเอ็ด,no image,https://shopee.co.th//(3-แถม-3)-Enfant-อองฟองต์-ปรับผ้านุ่มเด็กและครอบครัว-สูตร-Gold-Silk-Protein-700-มล.-(ACNSR7)-i.217820692.6018846296?position=131,6018846296
133,✌Iy 15cm DIY Beautiful High-temperature Silk Straight Hair Wig Doll Accessories,0,ร้านแนะนำ,4.3333,47.0,ต่างประเทศ,no image,https://shopee.co.th//✌Iy-15cm-DIY-Beautiful-High-temperature-Silk-Straight-Hair-Wig-Doll-Accessories-i.134959394.2180105202?position=132,2180105202
134,(พร้อมส่ง🌻)TEAZEN ชาไหมข้าวโพด Corn Silk Tea แบ่งขาย ขั้นต่ำ 10 ซอง บรรจุซองซิปล็อค,0,ร้านแนะนำ,5.0,692.0,จังหวัดเพชรบุรี,no image,https://shopee.co.th//(พร้อมส่ง🌻)TEAZEN-ชาไหมข้าวโพด-Corn-Silk-Tea-แบ่งขาย-ขั้นต่ำ-10-ซอง-บรรจุซองซิปล็อค-i.427538655.11404125906?position=133,11404125906
135,เซต 6 ตัว 6 สี กางเกงในคนท้อง แบบ ice silk ไม่มีขอบ ไม่ทับแผลผ่าตัด ใส่แล้วเหมือนไม่ได้ใส่ ใส่สบาย ผ้านุ่มลื่น(คละสี),0,general,4.7595,430.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//เซต-6-ตัว-6-สี-กางเกงในคนท้อง-แบบ-ice-silk-ไม่มีขอบ-ไม่ทับแผลผ่าตัด-ใส่แล้วเหมือนไม่ได้ใส่-ใส่สบาย-ผ้านุ่มลื่น(คละสี)-i.1396504.7009184621?position=134,7009184621
136,ผ้าคลุมไหล่ผ้าพันคอ ผ้าไหม Silk ลายช้าง ผ้าคลุมไหล่ ผ้าลายช้างไทย ลายไหม ลายไทย#เก็บปลายทางได้คะ#,0,general,4.8333,15.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/9f554eb1fc5ed8af31dc42c3e1642a32_tn,https://shopee.co.th//ผ้าคลุมไหล่ผ้าพันคอ-ผ้าไหม-Silk-ลายช้าง-ผ้าคลุมไหล่-ผ้าลายช้างไทย-ลายไหม-ลายไทย-เก็บปลายทางได้คะ--i.233162274.6944790702?position=140,6944790702
137,กางเกงในผู้ชาย (3ตัว) กางเกงในกีฬา เนื้อผ้าเย็น[Ice silk] ของแท้100% ป้องกันแบคทีเรีย MiiOW กางเกงในชาย กางเกงชั้นในชาย,0,ร้านแนะนำ,4.8108,62.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/c1cdad7a7243c2093b85171709e49342_tn,https://shopee.co.th//กางเกงในผู้ชาย-(3ตัว)-กางเกงในกีฬา-เนื้อผ้าเย็น-Ice-silk-ของแท้100-ป้องกันแบคทีเรีย-MiiOW-กางเกงในชาย-กางเกงชั้นในชาย-i.95544512.8243738321?position=141,8243738321
138,โค้ด PAYDAY725 ⭐️ สำลี IPSA Silk Cotton 120 Sheets แผ่นสำลีจากธรรมชาติ 100%,0,ร้านแนะนำ,4.9308,2800.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/c09c47613202d83e5681bdd63bcfc9cc_tn,https://shopee.co.th//โค้ด-PAYDAY725-⭐️-สำลี-IPSA-Silk-Cotton-120-Sheets-แผ่นสำลีจากธรรมชาติ-100--i.865356.4756406185?position=142,4756406185
139,072(ใหม่/แท้) ลิปเนื้อกำมะหยี่ เนื้อครีมมี่ นุ่มละมุน เบลอปากสวย สีชัด ติดทน Silk Satin Soft Fog Velvet Lip Glaze ROTO,0,ร้านแนะนำ,4.6757,150.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/f35161d6ac70203813bfcb5e97c0f488_tn,https://shopee.co.th//072(ใหม่-แท้)-ลิปเนื้อกำมะหยี่-เนื้อครีมมี่-นุ่มละมุน-เบลอปากสวย-สีชัด-ติดทน-Silk-Satin-Soft-Fog-Velvet-Lip-Glaze-ROTO-i.25539018.9651506127?position=143,9651506127
140,ชุดนอน Silk Satin เกรดพรีเมี่ยม กระโปรง-แขนสั้น ลายริ้ว,0,ร้านแนะนำ,4.8889,20.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/f76edf949ddace4a3a7111b5cb9eb18a_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-กระโปรง-แขนสั้น-ลายริ้ว-i.241413991.9058893089?position=144,9058893089
141,13*18cm/14*19cm/15*20cm/16*18cm/18*20cm/20*22cm semi silk base 100% human hair #2 black straight with PU side topper toupee wig,0,general,4.75,9.0,ต่างประเทศ,https://cf.shopee.co.th/file/058c16975c15a82f6e2a2526b5249ce6_tn,https://shopee.co.th//13*18cm-14*19cm-15*20cm-16*18cm-18*20cm-20*22cm-semi-silk-base-100-human-hair-2-black-straight-with-PU-side-topper-toupee-wig-i.116216208.8260969746?position=145,8260969746
142,SG3549💋เสื้อคลุมแจ็คเก็ต ทรูโทนปักลายหงส์ เนื้อผ้าsilk-satin ตัดต่อสลับสีทรูโทน สีสดใสลงตัวสุดๆ,0,general,4.4167,43.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/881ec906aa82a72170aa2e0acf349291_tn,https://shopee.co.th//SG3549💋เสื้อคลุมแจ็คเก็ต-ทรูโทนปักลายหงส์-เนื้อผ้าsilk-satin-ตัดต่อสลับสีทรูโทน-สีสดใสลงตัวสุดๆ-i.125185309.2669071590?position=146,2669071590
143,🌸ุMymelody🌸มายเมโลดี้สวนดอกไม้แสนหวาน ชุดนอนเซท 3 ชิ้น สไตล์ korean silk,0,ร้านแนะนำ,4.8852,97.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/97634ed41704670dc5997f280f3aefec_tn,https://shopee.co.th//🌸ุMymelody🌸มายเมโลดี้สวนดอกไม้แสนหวาน-ชุดนอนเซท-3-ชิ้น-สไตล์-korean-silk-i.38353776.2739163359?position=147,2739163359
144,หน้ากากอนามัยญี่ปุ่น Unicharm Silk (รุ่นหูนิ่ม) ผิวหน้ากากนุ่มพิเศษ,0,ร้านแนะนำ,4.8889,70.0,จังหวัดปราจีนบุรี,https://cf.shopee.co.th/file/1272c50935aefd0d11662c7189fdc4f3_tn,https://shopee.co.th//หน้ากากอนามัยญี่ปุ่น-Unicharm-Silk-(รุ่นหูนิ่ม)-ผิวหน้ากากนุ่มพิเศษ-i.425524491.9749389855?position=148,9749389855
145,ไหมพรม คอตตอนซิลค์เกาหลี Cotton Pearl (Korean cotton silk) สีพื้น,0,ร้านแนะนำ,5.0,85.0,จังหวัดเชียงราย,https://cf.shopee.co.th/file/b690dfb98905f31691bd5b056af8417e_tn,https://shopee.co.th//ไหมพรม-คอตตอนซิลค์เกาหลี-Cotton-Pearl-(Korean-cotton-silk)-สีพื้น-i.174819355.4804005135?position=149,4804005135
146,BABYBOX ผ้าคลุมให้นมผ้า Silk Satin มีกระดุมปรับระดับความกว้างคอ,0,ร้านแนะนำ,4.8684,80.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/b7b1edf11a10591cf3a7797e556e50de_tn,https://shopee.co.th//BABYBOX-ผ้าคลุมให้นมผ้า-Silk-Satin-มีกระดุมปรับระดับความกว้างคอ-i.14695119.3416588463?position=150,3416588463
147,Bewell เซ็ต เบาะรองหลัง รองคอในรถ พิงสบาย ขับรถได้นาน ไม่ปวดหลัง ปลอก cooling silk ระบายอากาศได้ดี,0,general,4.8042,294.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/419c7a06f21764dd16f9c41b316a08c4_tn,https://shopee.co.th//Bewell-เซ็ต-เบาะรองหลัง-รองคอในรถ-พิงสบาย-ขับรถได้นาน-ไม่ปวดหลัง-ปลอก-cooling-silk-ระบายอากาศได้ดี-i.337845061.4463150040?position=151,4463150040
148,Thong Panties Ice Silk Sexy Seamless Women Underwear Low Waist Sports Ultra Thin Comfortable Breathable Summer Burst,0,ร้านแนะนำ,4.5,38.0,ต่างประเทศ,https://cf.shopee.co.th/file/a2a38fbecc03bc4cfe773f9bfc7d2154_tn,https://shopee.co.th//Thong-Panties-Ice-Silk-Sexy-Seamless-Women-Underwear-Low-Waist-Sports-Ultra-Thin-Comfortable-Breathable-Summer-Burst-i.260678350.7534545981?position=152,7534545981
149,เคส Huawei Y9 Y9S Y7 P30 P20 Nova 3 3i 5T 7i Lite Pro Prime 2018 2019 Silk Texture Cartoon Snoopy soft case,0,ร้านแนะนำ,4.8019,209.0,ต่างประเทศ,https://cf.shopee.co.th/file/d3efb8fa8b41034d126367513d833c20_tn,https://shopee.co.th//เคส-Huawei-Y9-Y9S-Y7-P30-P20-Nova-3-3i-5T-7i-Lite-Pro-Prime-2018-2019-Silk-Texture-Cartoon-Snoopy-soft-case-i.48030152.4438192730?position=153,4438192730
150,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนสั้น-ขาสั้น มินิฮาร์ท Angel,0,ร้านแนะนำ,5.0,21.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/300ad9952c5e63949eb19e69b1746bd5_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนสั้น-ขาสั้น-มินิฮาร์ท-Angel-i.241413991.9151886523?position=154,9151886523
151,พืชประดิษฐ์ อุปกรณ์ตกแต ประดับพืชสีเขียวแขวนผ้าไหมกลางแจ้งดอกไม้ไม้เลื้อยจำพวกจางปลอมตกแต่ง หวาย Ornament Green Plant Hanging Outdoor Silk Flower Clematis Fake Decoration Artificial Vine,0,ร้านแนะนำ,4.9333,171.0,ต่างประเทศ,https://cf.shopee.co.th/file/3990c330d1c6696c37c00b707ffdd042_tn,https://shopee.co.th//พืชประดิษฐ์-อุปกรณ์ตกแต-ประดับพืชสีเขียวแขวนผ้าไหมกลางแจ้งดอกไม้ไม้เลื้อยจำพวกจางปลอมตกแต่ง-หวาย-Ornament-Green-Plant-Hanging-Outdoor-Silk-Flower-Clematis-Fake-Decoration-Artificial-Vine-i.291977245.5847288157?position=155,5847288157
152,ผ้าพันกระเป๋าเนื้อ silk,0,general,4.963,87.0,จังหวัดกำแพงเพชร,https://cf.shopee.co.th/file/8b5882f5e27b88299990ad275ecd068d_tn,https://shopee.co.th//ผ้าพันกระเป๋าเนื้อ-silk-i.1484585.1131654898?position=156,1131654898
153,ชุดนอนเด็ก แขนสั้น ขาสั้น ผ้า cotton silk ใส่สบาย ลายการ์ตูนน่ารัก [สินค้าพร้อมส่งจากในไทย],0,ร้านแนะนำ,4.9333,82.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/486a965c446e1b1e3a1eefd5dbff2d74_tn,https://shopee.co.th//ชุดนอนเด็ก-แขนสั้น-ขาสั้น-ผ้า-cotton-silk-ใส่สบาย-ลายการ์ตูนน่ารัก-สินค้าพร้อมส่งจากในไทย--i.278100864.4553594918?position=157,4553594918
154,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนสั้น-ขาสั้น คอวีทูโทน,0,ร้านแนะนำ,4.8889,13.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/aae35bb42b29c2e3049d5338aeafedcd_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนสั้น-ขาสั้น-คอวีทูโทน-i.241413991.11006402387?position=158,11006402387
