num,id,name,price,rating,review,img_src,url,rank
30,B0847T5YZL,"Stonewall Kitchen Roasted Garlic Aioli, 10.25 Ounce (Pack of 2)",out of stock,4.8,171,https://m.media-amazon.com/images/I/7160GCKGBZL._AC_UL320_.jpg,https://www.amazon.com//Stonewall-Kitchen-Roasted-Garlic-Aioli/dp/B0847T5YZL/ref=sr_1_30?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-30,not be a best
31,B00HUC4YYY,"Spinelli's Gourmet Pasta Sauce Kit (2 JARS-Spicy Roasted Garlic fra Diavolo) All natural, Healthy, No Preservatives, Gluten Free, Vegan, Best Authentic Italian, No Added Sugar, Ripe Real Tomatoes",out of stock,4.7,20,https://m.media-amazon.com/images/I/71aeQNHQBXL._AC_UL320_.jpg,https://www.amazon.com//SPINELLIS-SAUCE-CO-Roasted-Diavolo/dp/B00HUC4YYY/ref=sr_1_31?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-31,not be a best
32,B000AMXU1Y,"Mantova Flavored Extra Virgin Olive Oil Variety Pack: Tuscan Herbs, Truffle, Garlic, Basil Authentic Italian EVOO, 8.5-Ounce Per Bottle (Pack of 4) Great Gift Item",$29.99,4.7,"1,169",https://m.media-amazon.com/images/I/71wlW0R728L._AC_UL320_.jpg,https://www.amazon.com//Mantova-Flavored-Extra-Virgin-Variety/dp/B000AMXU1Y/ref=sr_1_32?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-32,not be a best
33,B076DLV22Y,"Dave's Gourmet Creamy Hot Sauce Trio Variety, 8 Ounce (Pack of 3)",out of stock,4.6,303,https://m.media-amazon.com/images/I/81bhqWFE2cL._AC_UL320_.jpg,https://www.amazon.com//Daves-Gourmet-Creamy-3-Pack-Variety/dp/B076DLV22Y/ref=sr_1_33?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-33,not be a best
34,B07DVRLPY6,"Green Jay Gourmet BBQ Sauce - Honey - All-Natural Barbecue Sauce with Honey, Gourmet Spices, Tomato Paste, Garlic, Onions & More - Gourmet Barbecue Spread for Meats, Veggies & Other Foods - 19 Ounces",out of stock,4.5,63,https://m.media-amazon.com/images/I/91Pkm2hBOyL._AC_UL320_.jpg,https://www.amazon.com//Green-Jay-Gourmet-BBQ-Sauce/dp/B07DVRLPY6/ref=sr_1_34?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-34,not be a best
35,B00MV2C3NM,"Sincerely Nuts Garlic & Onion Pistachios in Shell - Five Lb. Bag | Healthy Snack Food | Great for Cooking | Source of Fiber, Protein, Vitamins & Minerals | Irresistible Gourmet Flavor | Vegan, Kosher",out of stock,4.5,196,https://m.media-amazon.com/images/I/81us72-xEJL._AC_UL320_.jpg,https://www.amazon.com//Sincerely-Nuts-Garlic-Onion-Pistachios/dp/B00MV2C3NM/ref=sr_1_35?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-35,not be a best
36,B07WHTZCFS,"Gourmet Mustard 3 Flavor Variety Pack by Helga Fine Foods | Perfect for Cooking, Baking, Charcuterie, Dips, Gifts, and More!",out of stock,4.8,43,https://m.media-amazon.com/images/I/91rGJSY1wtL._AC_UL320_.jpg,https://www.amazon.com//Gourmet-Helga-Fine-Foods-Charcuterie/dp/B07WHTZCFS/ref=sr_1_36?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-36,not be a best
37,B07R3GL9PG,Ajo Garlic Paste - Yape Gourmet Peruvian - 7.5 Oz Jar - Product of Peru (Pack of 1),out of stock,4.4,87,https://m.media-amazon.com/images/I/71GJntKFtgL._AC_UL320_.jpg,https://www.amazon.com//Ajo-Garlic-Paste-Gourmet-Peruvian/dp/B07R3GL9PG/ref=sr_1_37?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-37,not be a best
38,B083K11NH6,"Watkins Gourmet Spice, Organic Garlic Powder, 22.0 oz. Bottle, 1 Count (21808)",out of stock,4.8,"1,236",https://m.media-amazon.com/images/I/713DlbySaML._AC_UL320_.jpg,https://www.amazon.com//Watkins-Gourmet-Organic-Garlic-Powder/dp/B083K11NH6/ref=sr_1_38?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-38,not be a best
39,B008880B7I,Garlic Powder Seasonings for Cooking - the Gourmet Collection Spice Blends Garlic Onion Spice Blend w/15 Spices - Chicken Burger Vegetable Seasoning!,out of stock,4.8,659,https://m.media-amazon.com/images/I/31G3YO0loqL._AC_UL320_.jpg,https://www.amazon.com//Gourmet-Collection-Garlic-Onion-Spice/dp/B008880B7I/ref=sr_1_39?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-39,not be a best
40,B08LHNLLJF,"TAJ Gourmet Garlic Powder, Finely Grounded, (5 Pounds)",$27.99,5.0,3,https://m.media-amazon.com/images/I/81ZaaICUZ2L._AC_UL320_.jpg,https://www.amazon.com//TAJ-Gourmet-Garlic-Powder-Grounded/dp/B08LHNLLJF/ref=sr_1_40?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-40,not be a best
41,B07ZXKL86Z,Mediterranean Garlic Dip 32oz,out of stock,4.1,206,https://m.media-amazon.com/images/I/81xlzUrHGDL._AC_UL320_.jpg,https://www.amazon.com//TETA-FOODS-Mediterranean-Garlic-32oz/dp/B07ZXKL86Z/ref=sr_1_41?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-41,not be a best
42,B074G37378,Arlotta Garlic Infused Olive Oil California Organic Gourmet 16.9 oz,out of stock,5.0,9,https://m.media-amazon.com/images/I/51RepIJx4gL._AC_UL320_.jpg,https://www.amazon.com//Arlotta-Infused-California-Organic-Gourmet/dp/B074G37378/ref=sr_1_42?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-42,not be a best
43,B091KN83M2,Food Paradise - Season 10,out of stock,no rating,no review,https://m.media-amazon.com/images/I/714mikDvprL._AC_UL320_.jpg,https://www.amazon.com//Cranked-Up-Comfort/dp/B091KF3TNC/ref=sr_1_43?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-43,not be a best
44,B00W7C3VMI,"Rao's Homemade All Natural Roasted Garlic Sauce, 24 Ounce (Pack of 4)",$52.04,5.0,9,https://m.media-amazon.com/images/I/61azrwwmRkL._AC_UL320_.jpg,https://www.amazon.com//Raos-Homemade-Natural-Roasted-Garlic/dp/B00W7C3VMI/ref=sr_1_44?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-44,not be a best
45,B07PV4PTSH,"MW Polar Black Garlic, 20 Ounce (566.99grams)",$25.00,4.7,308,https://m.media-amazon.com/images/I/61rctd0UXtL._AC_UL320_.jpg,https://www.amazon.com//MW-Polar-Black-Garlic-566-99grams/dp/B07PV4PTSH/ref=sr_1_45?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-45,not be a best
46,B00JLJ1V0E,"The Gourmet Collection Spice Blends Roasted Garlic and Red Bell Pepper Blend - Garlic Powder Seasoning for Cooking - Salt Free - Seafood, Meat, Eggs.",out of stock,4.8,867,https://m.media-amazon.com/images/I/41a+W+MOWsL._AC_UL320_.jpg,https://www.amazon.com//Roasted-Garlic-Pepper-Gourmet-Collection/dp/B00JLJ1V0E/ref=sr_1_46?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-46,not be a best
47,B075JQPYC1,Spontaneous Combustion Garlic Hot Sauce with Habanero - 5 oz – Try if you dare! – Perfect Gourmet Gift for the Hot Sauce Fan,$12.95,4.6,286,https://m.media-amazon.com/images/I/513f6Ba71xL._AC_UL320_.jpg,https://www.amazon.com//Spontaneous-Combustion-Garlic-Habanero-Sauce/dp/B075JQPYC1/ref=sr_1_47?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-47,not be a best
48,B01MUDVL2U,"Fresh Gourmet Crispy Onions, Garlic Pepper, 3.5 Ounce",$8.95,4.4,26,https://m.media-amazon.com/images/I/81UfIVF1AEL._AC_UL320_.jpg,https://www.amazon.com//Fresh-Gourmet-Crispy-Onions-Garlic/dp/B01MUDVL2U/ref=sr_1_48?dchild=1&keywords=garlic+gourmet+food&qid=1621592427&sr=8-48,not be a best
49,B0166R10WM,"Mario Camacho Olive Gift Box, 6.25 oz, (Pack of 4)",out of stock,4.5,344,https://m.media-amazon.com/images/I/81ykuNVNSkL._AC_UL320_.jpg,https://www.amazon.com//Mario-Camacho-Olive-Gift-6-25/dp/B0166R10WM/ref=sr_1_49?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-49,not be a best
50,B08BG6GT73,"Green Jay Gourmet Pickled Garlic Cloves in a Jar - Asian Pickled Garlic - Fresh Garlic Bulbs for Cooking - Simple, Natural Ingredients - Freshly Made - Subtly Infused, Pre-Prepared Garlic - 16 Ounces",out of stock,4.1,124,https://m.media-amazon.com/images/I/91Of5nvb7ZL._AC_UL320_.jpg,https://www.amazon.com//Green-Jay-Gourmet-Pickled-Garlic/dp/B08BG6GT73/ref=sr_1_50?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-50,not be a best
51,B075QLSLQ4,"McCormick Garlic and Onion, Black Pepper and Sea Salt All Purpose Seasoning, 4.25 oz",out of stock,4.7,"6,782",https://m.media-amazon.com/images/I/81cTBnUTHZL._AC_UL320_.jpg,https://www.amazon.com//McCormick-Garlic-Pepper-Purpose-Seasoning/dp/B075QLSLQ4/ref=sr_1_51?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-51,not be a best
52,B093FV6MGF,"Keto Bread Machine Recipes : Learn How To Make Your Healthy Homemade Bread Suitable For Your Ketogenic Diet, Including 200 Mouth-Watering, Quick, And Delicious Baking Recipes For 7 Flour Bakery.",$0.00,4.9,12,https://m.media-amazon.com/images/I/916f1DXCYAS._AC_UL320_.jpg,https://www.amazon.com//Keto-Bread-Machine-Recipes-Mouth-Watering-ebook/dp/B093FV6MGF/ref=sr_1_52?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-52,not be a best
53,B005282O0E,"WHOOP ASS Premium Bacon, Green Habanero, and Roasted Garlic Hot Sauce Gift Set -Try if you dare! – Perfect Gourmet Fathers Day Gift for the Hot Sauce Fan",$27.95,4.6,228,https://m.media-amazon.com/images/I/81R0ZlPpNFL._AC_UL320_.jpg,https://www.amazon.com//Whoop-Ass-Hot-Sauce-Gift/dp/B005282O0E/ref=sr_1_53?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-53,not be a best
54,B06XGQ3MXH,Giusto Sapore Italian Roasted Spicy Garlic Seasoning - Premium Gourmet Brand - Imported from Italy and Family Owned,$9.99,4.5,170,https://m.media-amazon.com/images/I/71sfDb4wUzL._AC_UL320_.jpg,https://www.amazon.com//Giusto-Sapore-Italian-Roasted-Seasoning/dp/B06XGQ3MXH/ref=sr_1_54?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-54,not be a best
55,B01NC3G9AG,"Dave's Gourmet Creamy Garlic Red Pepper Hot Sauce, 8 Ounces",out of stock,4.5,223,https://m.media-amazon.com/images/I/71PEjfaiZpL._AC_UL320_.jpg,https://www.amazon.com//Daves-Gourmet-Creamy-Garlic-Pepper/dp/B01NC3G9AG/ref=sr_1_55?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-55,not be a best
56,B08SGY7NGR,"Livia's Seasoning - A Perfect Blend of Kosher Salt, Black Pepper & Garlic. Delicious Spice & Rub for Cooking & Grilling Chicken, Steak, Fish, Burgers or Sprinkling on all Foods - 6.6oz (4 Jar Set)",out of stock,4.8,107,https://m.media-amazon.com/images/I/71CGr-c5AQL._AC_UL320_.jpg,https://www.amazon.com//Livias-Seasoning-Delicious-Grilling-Sprinkling/dp/B08SGY7NGR/ref=sr_1_56?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-56,not be a best
57,B004M10L0M,"Roland Foods Roasted Garlic Seasoned Quinoa, Gluten Free, Specialty Imported Food, 5.46-Ounce Pouch",$31.18,4.4,81,https://m.media-amazon.com/images/I/71V0S3yeL-L._AC_UL320_.jpg,https://www.amazon.com//Roland-Quinoa-Roasted-Garlic-Ounce/dp/B004M10L0M/ref=sr_1_57?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-57,not be a best
58,B08X434VKB,"Garlic Gourmay, Habanero Pickled Garlic ""Very Hot"", Tasty Snack or Spicy Addition to Favorite Dish, 8 oz (Pack of 2) + Includes-Free Gourmet Basil Leaves from Rhino Fine Foods, .071 oz",out of stock,1.0,1,https://m.media-amazon.com/images/I/81tBuKJd8QL._AC_UL320_.jpg,https://www.amazon.com//Garlic-Gourmay-Habanero-Addition-Favorite/dp/B08X434VKB/ref=sr_1_58?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-58,not be a best
59,B004H0FRTS,igourmet Italian Gourmet Luxuries in Gift Basket - Box,$129.99,4.2,86,https://m.media-amazon.com/images/I/81myai6ex4L._AC_UL320_.jpg,https://www.amazon.com//Italian-Luxuries-Gift-Basket-pound/dp/B004H0FRTS/ref=sr_1_59?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-59,not be a best
60,B08XQYMX3Z,"O'Food Chung Jung One Kimchi Kick Powder Multipurpose Seasoning Mix with Real Korean Kimchi & Sea Salt, Vegan, Gluten Free, No Corn Syrup, No added MSG, 2.1oz (60g)",out of stock,no rating,no review,https://m.media-amazon.com/images/I/71EGPzvNp1L._AC_UL320_.jpg,https://www.amazon.com//OFood-Kimchi-Powder-Multipurpose-Seasoning/dp/B08XQYMX3Z/ref=sr_1_60?dchild=1&keywords=garlic+gourmet+food&qid=1621592440&sr=8-60,not be a best
