num,id,name,price,rating,review,img_src,url,rank
14,B000MGR1JK,"NOW Supplements, Garlic Oil 1500 mg, Serving Size Equivalent to Whole Clove Garlic, 250 Softgels",out of stock,4.6,"1,963",https://m.media-amazon.com/images/I/51crzn+XROL._AC_UL320_.jpg,https://www.amazon.com//Supplements-Garlic-Serving-Equivalent-Softgels/dp/B000MGR1JK/ref=sr_1_14?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-14,not be a best
15,B0006ZWUTI,"Oregon's Wild Harvest, Certified Organic Garlic Capsules, Non-GMO, 1575 MGS, 90 Ct",out of stock,4.7,477,https://m.media-amazon.com/images/I/71LIJduy4iL._AC_UL320_.jpg,https://www.amazon.com//Oregons-Wild-Harvest-Supplements-Packaging/dp/B0006ZWUTI/ref=sr_1_15?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-15,not be a best
16,B01MRBMQKN,"Dr. Mercola - Black Garlic, 30 Servings - (60 Capsules)",out of stock,4.7,"1,164",https://m.media-amazon.com/images/I/71cI23SJ7YL._AC_UL320_.jpg,https://www.amazon.com//Dr-Mercola-Fermented-Black-Garlic/dp/B01MRBMQKN/ref=sr_1_16?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-16,not be a best
17,B002Y27JD8,"Nature's Bounty Garlic Pills and Herbal Health Supplement, Supports Circulatory Function, 1000mg, 100 Softgels, 3 Pack",out of stock,4.7,"1,007",https://m.media-amazon.com/images/I/61P1RokT41L._AC_UL320_.jpg,https://www.amazon.com//Natures-Bounty-Supplement-Supports-Circulatory/dp/B002Y27JD8/ref=sr_1_17?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-17,not be a best
18,B07JKHTZYZ,Odorless Pure Garlic 3000 mg per serving Maximum Strength 150 Soft gels Promotes Healthy Cholesterol Levels Immune System Support,out of stock,4.7,"2,410",https://m.media-amazon.com/images/I/71-zZfyh5ES._AC_UL320_.jpg,https://www.amazon.com//Maximum-Strength-Promotes-Healthy-Cholesterol/dp/B07JKHTZYZ/ref=sr_1_18?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-18,not be a best
19,B014K2ZX6E,ZHOU Extra Strength Garlic with Allicin | Powerful Immune System Support | 90 CT,out of stock,4.6,"2,472",https://m.media-amazon.com/images/I/614Dp7z7CTL._AC_UL320_.jpg,https://www.amazon.com//Extra-Strength-Garlic-Allicin-Swallowing/dp/B014K2ZX6E/ref=sr_1_19?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-19,not be a best
20,B07PBC7V3K,"Odorless Garlic Pills - Extra Strength Softgels 1000mg Immune Support Supplement - Heart, Blood Pressure & Cholesterol Support Capsules - Enhanced w/ Parsley, Chlorophyll & Aged Black Garlic Extract",out of stock,4.5,"1,210",https://m.media-amazon.com/images/I/611CLKISg3L._AC_UL320_.jpg,https://www.amazon.com//Odorless-Softgels-Strength-Capsule-Supplement/dp/B07PBC7V3K/ref=sr_1_20?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-20,not be a best
21,B00SLTZK6G,Garlic Pills - 90 Kosher Vegan Capsules with 500mg Organic Garlic Allium Sativum Supplement,out of stock,4.6,378,https://m.media-amazon.com/images/I/61u8l-kAu8L._AC_UL320_.jpg,https://www.amazon.com//Garlic-Pills-Capsules-Organic-Supplement/dp/B00SLTZK6G/ref=sr_1_21?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-21,not be a best
22,B019XHYV50,Aged Black Garlic Capsules - Garlic Pills for Cholesterol Support - Less Odor - Potent Antioxidant - 60 Capsules - Allium Sativum Supplement - More Effective Than Allicin,out of stock,4.6,"1,026",https://m.media-amazon.com/images/I/71r0V9ljz+L._AC_UL320_.jpg,https://www.amazon.com//Aged-Black-Garlic-Capsules-Cholesterol/dp/B019XHYV50/ref=sr_1_22?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-22,not be a best
23,B000FP86RY,Kyolic Garlic Formula 104 Cholesterol (300 Capsules),out of stock,4.7,"2,833",https://m.media-amazon.com/images/I/817FSkdkXZL._AC_UL320_.jpg,https://www.amazon.com//Kyolic-Garlic-Formula-Cholesterol-Capsules/dp/B000FP86RY/ref=sr_1_23?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-23,not be a best
24,B07859NMMQ,"Strauss Heartdrops–Aged Garlic Extract, Herbal Supplement for Heart Health-Heartdrops | Maintain a Healthy Cardiovascular System–High Quality, Natural Ingredients (7.6 fl oz Original Flavor)",out of stock,4.6,204,https://m.media-amazon.com/images/I/71xsobqXTZL._AC_UL320_.jpg,https://www.amazon.com//Strauss-Naturals-Heartdrops-7-6-Ounces/dp/B07859NMMQ/ref=sr_1_24?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-24,not be a best
25,B004K9IZ5Y,"GNC Herbal Plus Odorless Super Garlic 1100mg, 100 Tablets, Supports Cardiovascular Health",out of stock,4.9,95,https://m.media-amazon.com/images/I/81WiHt8EVIL._AC_UL320_.jpg,https://www.amazon.com//GNC-Odorless-Tablets-Supports-Cardiovascular/dp/B004K9IZ5Y/ref=sr_1_25?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-25,not be a best
26,B085Z56X5V,Dr. Insan Miracle Garlic Tablet Sticks - 30 Sticks 3g Each-마늘환,$38.95,4.4,4,https://m.media-amazon.com/images/I/61M77YMnIML._AC_UL320_.jpg,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01565251AWARWLFNCNIG&url=%2FInsan-Miracle-Garlic-Tablet-Sticks%2Fdp%2FB085Z56X5V%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26keywords%3DGarlic%2BHerbal%2BSupplements%26qid%3D1621594372%26sr%3D8-26-spons%26psc%3D1%26smid%3DA3NHNNIKG26XW3&qualifier=1621594372&id=138725858547290&widgetName=sp_mtf,not be a best
27,B004R675G0,"Puritans Pride Garlic Oil, 5000 Mg, 250 Count",out of stock,4.6,"2,519",https://m.media-amazon.com/images/I/71fFqmSYO0L._AC_UL320_.jpg,https://www.amazon.com//Puritans-Pride-Garlic-5000-Count/dp/B004R675G0/ref=sr_1_27?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-27,not be a best
28,B00GBBR32A,"GNC Herbal Plus Odorless Super Garlic 1000mg, 100 Tablets, Supports Cardiovascular Health",out of stock,4.6,85,https://m.media-amazon.com/images/I/71z+Gj25MvL._AC_UL320_.jpg,https://www.amazon.com//GNC-Herbal-Odorless-Super-Garlic/dp/B00GBBR32A/ref=sr_1_28?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-28,not be a best
29,B0006NZHJ0,"Kyolic Aged Garlic Extract Liquid Vegetarian Cardiovascular Supplement, 4 Ounces",out of stock,4.6,391,https://m.media-amazon.com/images/I/51UEVvzE8zL._AC_UL320_.jpg,https://www.amazon.com//Kyolic-Vegetarian-Cardiovascular-Supplement-Gluten-Free/dp/B0006NZHJ0/ref=sr_1_29?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-29,not be a best
30,B086C8FX86,"Immune Support Herbal Supplement - 12 in 1 Daily Immune Defense Booster - Garlic, Ginger, Elderberry, Holy Basil, Green Tea Extract, Milk Thistle, Mushroom & Panax Ginseng - 90 Vegan Capsules Pills",out of stock,4.7,94,https://m.media-amazon.com/images/I/716MTuF-ZNL._AC_UL320_.jpg,https://www.amazon.com//Immune-Support-Herbal-Supplement-Elderberry/dp/B086C8FX86/ref=sr_1_30?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-30,not be a best
31,B01FUZH318,Nature's Bounty Garlic Extract 1000 mg Softgels 100 ea (Pack of 2),out of stock,4.7,984,https://m.media-amazon.com/images/I/71rKzkkqyaL._AC_UL320_.jpg,https://www.amazon.com//Natures-Bounty-Garlic-Extract-Softgels/dp/B01FUZH318/ref=sr_1_31?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-31,not be a best
32,B07ND6MGFB,"Kasota Prairie Foods. Pure Black Garlic Supplement. All Natural with Allicin for High Blood Pressure, Antioxidant and Cholesterol Support. No Stems, Husks, or Fillers. 60 Capsules.",out of stock,4.5,263,https://m.media-amazon.com/images/I/81Mm3cH7R+L._AC_UL320_.jpg,https://www.amazon.com//Kasota-Prairie-Supplement-Antioxidant-Cholesterol/dp/B07ND6MGFB/ref=sr_1_32?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-32,not be a best
33,B00014HIWS,"Garlique Healthy Cholesterol Formula with 5000 mcg of Allicin, 60 Enteric Coated Caplets",out of stock,4.6,"2,997",https://m.media-amazon.com/images/I/81lKY5VmzVL._AC_UL320_.jpg,https://www.amazon.com//Garlique-Dietary-Supplement-60-Caplets/dp/B00014HIWS/ref=sr_1_33?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-33,not be a best
34,B079QC596Y,Premium Blood Pressure Support Supplement by PurePremium with Hawthorn & Hibiscus - Natural Anti-Hypertension for Cardiovascular & Circulatory Health - Vitamins & Herbs Promote Heart Health - 90 Caps,out of stock,4.3,"11,212",https://m.media-amazon.com/images/I/91fBuCxYk9L._AC_UL320_.jpg,https://www.amazon.com//Supplement-PurePremium-Anti-Hypertension-Cardiovascular-Circulatory/dp/B079QC596Y/ref=sr_1_34?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-34,Best Seller
35,B0812DJRSK,"Maximum Strength Odorless Garlic Pills (Garlic Extract Supplements), 2000mg Per Serving, 300 Soft-gels, Pure and Potent Garlic Allium Sativum Supplement, 150 Days Supply, Non-GMO",out of stock,4.7,377,https://m.media-amazon.com/images/I/617mTp+TgiL._AC_UL320_.jpg,https://www.amazon.com//Strength-Odorless-Supplements-Soft-gels-Supplement/dp/B0812DJRSK/ref=sr_1_35?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-35,not be a best
36,B000MGOXAA,"NOW Supplements, Garlic Oil 1500 mg, Serving Size Equivalent to Whole Clove Garlic, 100 Softgels",out of stock,4.6,53,https://m.media-amazon.com/images/I/61V9Zf-3bML._AC_UL320_.jpg,https://www.amazon.com//NOW-Supplements-Serving-Equivalent-Softgels/dp/B000MGOXAA/ref=sr_1_36?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-36,not be a best
37,B089CSPTD5,Garlic Supplement with 5000mcg of Allicin - Easy to Swallow Tablets for Extra Strength Heart Health & Blood Pressure Support - Vegan & Non-GMO - 90 Day Supply,out of stock,4.5,338,https://m.media-amazon.com/images/I/61w+jXgW1IL._AC_UL320_.jpg,https://www.amazon.com//Garlic-Supplement-5000mcg-Allicin-Strength/dp/B089CSPTD5/ref=sr_1_37?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-37,not be a best
38,B00WRT1Z4W,"New Chapter Garlic Supplement - Garlic Force with Supercritical Organic Garlic + Non-GMO Ingredients - Vegetarian Capsules, 30.0 Count",out of stock,4.6,107,https://m.media-amazon.com/images/I/61gNBHCYChL._AC_UL320_.jpg,https://www.amazon.com//New-Chapter-Garlic-Supplement-Supercritical/dp/B00WRT1Z4W/ref=sr_1_38?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-38,not be a best
39,B00XLWUT32,"Herbal Secrets Garlic 5000 Mg 120 Softgels (Non-GMO)- Potent Antioxidant*- Supports Cardiovascular Health, Immune and Digestive Function, Supports Overall Health and Well Being*",out of stock,4.5,211,https://m.media-amazon.com/images/I/71UUbfMW4VL._AC_UL320_.jpg,https://www.amazon.com//Herbal-Secrets-Garlic-5000mg-Softgels/dp/B00XLWUT32/ref=sr_1_39?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-39,not be a best
40,B07GX7DZZD,"Cholesterol Wellness Complex - Herbal Wellness Formula | Natural Complete Cholesterol Lowering Supplements with Cayenne Pepper, Garlic, & Niacin | Lower Cholesterol 120 Capsules for Heart Health",out of stock,4.0,123,https://m.media-amazon.com/images/I/714KUnm8NbL._AC_UL320_.jpg,https://www.amazon.com//Cholesterol-Wellness-Ingredients-Triglycerides-Cardiovascular/dp/B07GX7DZZD/ref=sr_1_40?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-40,not be a best
41,B00TIY6SYQ,"Natural Nutra High Allicin Garlic Supplement, High Blood Pressure and Cholesterol, Supports Immune System, Improve Enzymes Health, Better Digestion, Vanilla Coating, 500mg, 60 Vegan Tablets",out of stock,4.4,89,https://m.media-amazon.com/images/I/71kGE1Rs8WL._AC_UL320_.jpg,https://www.amazon.com//Natural-Nutra-Supplement-Pressure-Cholesterol/dp/B00TIY6SYQ/ref=sr_1_41?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-41,not be a best
42,B00VKTSALQ,Gluten Free ODORLESS Black Garlic Supplement Pills. High Potency Equal to 2000mg Fresh Garlic Bulbs. Suitable for Vegan Vegetarian Tablets. Made in UK (1 Bottle),out of stock,4.5,314,https://m.media-amazon.com/images/I/61UUh1yqEiL._AC_UL320_.jpg,https://www.amazon.com//ODORLESS-Supplement-Cholesterol-Naturally-Vegetarian/dp/B00VKTSALQ/ref=sr_1_42?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-42,not be a best
43,B07SRK1F3Y,"HumanN SuperBeets Heart Chews | Grape Seed Extract and Non-GMO Beet Powder Helps Support Healthy Circulation, Blood Pressure, and Energy, Pomegranate-Berry Flavor, 60-Count",out of stock,4.5,"18,353",https://m.media-amazon.com/images/I/61yOMLLvZ2L._AC_UL320_.jpg,https://www.amazon.com//SuperBeets-Circulation-Pressure-Pomegranate-60-Count/dp/B07SRK1F3Y/ref=sr_1_43?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-43,Best Seller
44,B0015ZWVLK,"Jarrow Formulas - Garlic + Ginger, 700 mg, 100 capsules",out of stock,4.6,288,https://m.media-amazon.com/images/I/719L+NcdnZL._AC_UL320_.jpg,https://www.amazon.com//Jarrow-Formulas-Garlic-Ginger-capsules/dp/B0015ZWVLK/ref=sr_1_44?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-44,not be a best
45,B00068J70K,"Kyolic Aged Garlic Extract One Per Day Cardiovascular Formula, 60 Vegetarian Caplets",out of stock,4.6,522,https://m.media-amazon.com/images/I/71frpHsRNNL._AC_UL320_.jpg,https://www.amazon.com//Kyolic-Garlic-Cardiovascular-Formula-Caplets/dp/B00068J70K/ref=sr_1_45?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-45,not be a best
46,B01IAI4H52,"Nature's Bounty, (5 Pack) Garlic, 2,000 mg, 120 Coated Tablets",out of stock,4.8,45,https://m.media-amazon.com/images/I/61SIWudm3jL._AC_UL320_.jpg,https://www.amazon.com//Natures-Bounty-Garlic-2000mg-Tablets/dp/B01IAI4H52/ref=sr_1_46?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-46,not be a best
47,B08L2KBNCX,KÜMKARE Black Garlic Capsules with Maqui Berries- ODORLESS- Blood Pressure & Cholesterol Support - 60 Vegan Capsules,out of stock,4.8,16,https://m.media-amazon.com/images/I/81+IvYACRsS._AC_UL320_.jpg,https://www.amazon.com//K%C3%9CMKARE-Capsules-Berries-ODORLESS-Cholesterol/dp/B08L2KBNCX/ref=sr_1_47?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-47,not be a best
48,B08G8CB6P1,"7 in 1 Immune System Booster Support Supplement with Zinc 50mg, Vitamin C, Elderberry VIT D3 5000 IU, Turmeric Curcumin & Ginger, Echinacea - Immunity for Adults Kids, Immune Defense (120 Capsules)",out of stock,4.7,"20,677",https://m.media-amazon.com/images/I/91+Zlr-bjYL._AC_UL320_.jpg,https://www.amazon.com//Supplement-Elderberry-Vitamin-Zinc-Echinacea/dp/B08G8CB6P1/ref=sr_1_48?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-48,Best Seller
49,B08Z7B39B9,"Turmeric Curcumin Extract 4800mg, 120 Extra Strength Vegetarian Capsules & Triphala, Garlic, Ginger, Black Pepper| Joint Support, Anti Inflammatory, Absorption Supplements| Improves Digestive, Immune",out of stock,no rating,no review,https://m.media-amazon.com/images/I/81aRdZZBygS._AC_UL320_.jpg,https://www.amazon.com//Vegetarian-Inflammatory-Absorption-Supplements-Digestive/dp/B08Z7B39B9/ref=sr_1_49?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-49,not be a best
50,B07G3HL2KT,Garlique Caplets 30 Tablets (Pack of 1),out of stock,4.6,116,https://m.media-amazon.com/images/I/91NDUc9tDXS._AC_UL320_.jpg,https://www.amazon.com//Garlique-Cardiovascular-Dietary-Supplement-Green/dp/B07G3HL2KT/ref=sr_1_50?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594372&sr=8-50,not be a best
51,B08PP5J7GB,"Electric Garlic Chopper, USB Portable Charging Garlic Blender and Cutter, Mini Food Processor and Crusher, Kitchen Gadgets For Garlic, Onion, Chili, Pepper, Peanut, Meat, Fruit - Upgraded, 1 Cup",$16.98,4.1,53,https://m.media-amazon.com/images/I/71DmGgwz9PS._AC_UL320_.jpg,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0157213VJMYL74HT063&url=%2FElectric-Chopper-Portable-Charging-Processor%2Fdp%2FB08PP5J7GB%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3DGarlic%2BHerbal%2BSupplements%26qid%3D1621594386%26sr%3D8-49-spons%26psc%3D1&qualifier=1621594386&id=3164261798033057&widgetName=sp_atf_next,not be a best
52,B07MXBZGDK,"Naturevibe Botanicals 180 Garlic Capsules, 100% Organic Garlic Powder, 500mg Per Serving | Veg Capsules | Gluten Free",out of stock,4.6,52,https://m.media-amazon.com/images/I/71bkk+pSr1L._AC_UL320_.jpg,https://www.amazon.com//Naturevibe-Botanicals-Capsules-Organic-Serving/dp/B07MXBZGDK/ref=sr_1_50?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-50,not be a best
53,B074GHJ96Q,"Nutricost Garlic 1000mg, 240 Softgels - Premium, High Potency, Gluten Free Garlic Supplement",out of stock,4.5,229,https://m.media-amazon.com/images/I/61MgIZaFr8L._AC_UL320_.jpg,https://www.amazon.com//Nutricost-Garlic-1000mg-240-Softgels/dp/B074GHJ96Q/ref=sr_1_51?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-51,not be a best
54,B005W41JI6,"Kyolic Aged Garlic Extract Reserve Cardiovascular Supplement, 120 Capsules",out of stock,4.7,564,https://m.media-amazon.com/images/I/61vAZrBQH6L._AC_UL320_.jpg,https://www.amazon.com//Kyolic-Extract-Cardiovascular-Supplement-120-Capsules/dp/B005W41JI6/ref=sr_1_52?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-52,not be a best
55,B07W7N8SLX,"Turmeric Curcumin with BioPerine 95% Curcuminoids 1950mg with Black Pepper for Best Absorption, Made in USA, Natural Immune Support, Turmeric Supplement by Natures Nutrition - 240 Capsules",out of stock,4.6,"45,522",https://m.media-amazon.com/images/I/71EJN9XyBnL._AC_UL320_.jpg,https://www.amazon.com//Standardized-Curcuminoids-Absorption-Natures-Nutrition/dp/B07W7N8SLX/ref=sr_1_53?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-53,not be a best
56,B00MJ7VL1O,"Nature's Way Sambucus Black Elderberry Gummies with Vitamin C and Zinc, 60 Gummies",out of stock,4.8,"79,085",https://m.media-amazon.com/images/I/61ViijOSR8L._AC_UL320_.jpg,https://www.amazon.com//Sambucus-Elderberry-Supplements-Vegetarian-Packaging/dp/B00MJ7VL1O/ref=sr_1_54?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-54,Best Seller
57,B001GAOHM0,"NOW Odorless Garlic Original, 250 Softgels (Pack of 2)",out of stock,4.5,33,https://m.media-amazon.com/images/I/41qwOaPC+WL._AC_UL320_.jpg,https://www.amazon.com//Odorless-Garlic-Original-Softgels-Pack/dp/B001GAOHM0/ref=sr_1_55?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-55,not be a best
58,B00LU4CZP8,"Nutrafol Women Hair Growth Supplement For Thicker, Stronger Hair (4 Capsules Per Day - 1 Month Supply)",out of stock,4.3,"4,395",https://m.media-amazon.com/images/I/71wk9-95RfL._AC_UL320_.jpg,https://www.amazon.com//Hair-Loss-Thinning-Supplement-Healthier/dp/B00LU4CZP8/ref=sr_1_56?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-56,not be a best
59,B006W990J0,"NOW Supplements, Garlic 5,000 (Allium sativum), Enteric Coated, Odor Controlled, 90 Tablets",out of stock,4.7,422,https://m.media-amazon.com/images/I/618ZSqqVxbL._AC_UL320_.jpg,https://www.amazon.com//NOW-Garlic-5000-90-Tablets/dp/B006W990J0/ref=sr_1_57?dchild=1&keywords=Garlic+Herbal+Supplements&qid=1621594386&sr=8-57,not be a best
